id,code_id,rate_metadata_id,negotiated_rate
7696930059156648813,4391897257951591497,9587423257260231076,964.8
16930029952536992299,4391897257951591497,9587423257260231076,720.0
900130179904999323,4391897257951591497,9587423257260231076,273.6
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
7407923150159145783,4391897257951591497,9587423257260231076,311.04
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
9830392252671326152,4391897257951591497,9587423257260231076,360.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
6090239621436712187,4391897257951591497,9587423257260231076,252.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
17807178955229501378,4391897257951591497,9587423257260231076,1257.84
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
6090239621436712187,4391897257951591497,9587423257260231076,252.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
17428964948404395334,4391897257951591497,9587423257260231076,485.28
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
6090239621436712187,4391897257951591497,9587423257260231076,252.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16930029952536992299,4391897257951591497,9587423257260231076,720.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16930029952536992299,4391897257951591497,9587423257260231076,720.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
6090239621436712187,4391897257951591497,9587423257260231076,252.0
10455019870197694939,4391897257951591497,9587423257260231076,432.0
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
2895673712230076661,4391897257951591497,9587423257260231076,302.4
16757178950885010044,4391897257951591497,9587423257260231076,1827.0
17721433543301742183,4391897257951591497,9587423257260231076,576.0
