tin_id,rate_id,file_id
12393911889835424155,10455019870197694939,10544093348606899452
16673757855603598340,10455019870197694939,10544093348606899452
4239163495294146161,10455019870197694939,10544093348606899452
7844572120563470718,10455019870197694939,10544093348606899452
15827889220754405082,10455019870197694939,10544093348606899452
16917161618484779204,10455019870197694939,10544093348606899452
14246978189374184846,10455019870197694939,10544093348606899452
3550923796653118563,10455019870197694939,10544093348606899452
11129372740981590284,10455019870197694939,10544093348606899452
3799296738207366100,10455019870197694939,10544093348606899452
3998212843724832939,10455019870197694939,10544093348606899452
422048610086817107,10455019870197694939,10544093348606899452
3903889550010033616,10455019870197694939,10544093348606899452
12599922088271719494,2895673712230076661,10544093348606899452
2570072774541038039,2895673712230076661,10544093348606899452
7817445541082288795,3710108801072138277,10544093348606899452
17278879169855309482,10455019870197694939,10544093348606899452
13429822801055111155,10455019870197694939,10544093348606899452
11087862636310569169,10455019870197694939,10544093348606899452
3243120873809639234,10455019870197694939,10544093348606899452
10119622094068371385,10455019870197694939,10544093348606899452
16305780340905128114,10455019870197694939,10544093348606899452
13627916901528953838,10455019870197694939,10544093348606899452
14434031364155348753,10455019870197694939,10544093348606899452
1039629848328437796,10455019870197694939,10544093348606899452
5798951144930436013,10455019870197694939,10544093348606899452
10565378717250837769,10455019870197694939,10544093348606899452
16489520113860230766,10455019870197694939,10544093348606899452
8548309286844331267,10455019870197694939,10544093348606899452
11979683553065763226,14414381833080616827,10544093348606899452
10205216295611986294,14414381833080616827,10544093348606899452
16883318373090456088,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
4000655464742904175,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
7464369729100719299,10455019870197694939,10544093348606899452
13206403836704393077,10455019870197694939,10544093348606899452
4194523952024427166,10455019870197694939,10544093348606899452
7816679430027611956,10455019870197694939,10544093348606899452
9292425805914952373,10455019870197694939,10544093348606899452
10726574964850585609,10455019870197694939,10544093348606899452
3982358964890998994,10455019870197694939,10544093348606899452
14492736485840235308,10455019870197694939,10544093348606899452
9724657615066964294,10455019870197694939,10544093348606899452
5979891683034956553,10455019870197694939,10544093348606899452
11980753724106869564,10455019870197694939,10544093348606899452
8345822349227310113,10455019870197694939,10544093348606899452
8618004641304397081,10455019870197694939,10544093348606899452
12982142761136652174,2895673712230076661,10544093348606899452
14611255645329994662,10455019870197694939,10544093348606899452
6333525389027503267,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
8900623921982053168,2895673712230076661,10544093348606899452
15688915927684236333,2895673712230076661,10544093348606899452
15097851102277818504,10455019870197694939,10544093348606899452
10111509266016458170,10455019870197694939,10544093348606899452
12982142761136652174,10455019870197694939,10544093348606899452
12973414072441145528,10455019870197694939,10544093348606899452
1428361127737304386,10455019870197694939,10544093348606899452
7275075972075799618,2895673712230076661,10544093348606899452
396190159506034866,2895673712230076661,10544093348606899452
9134255643229113760,2895673712230076661,10544093348606899452
15688915927684236333,2895673712230076661,10544093348606899452
12386240487138665637,15231729250800187185,10544093348606899452
12269305753719107369,16930029952536992299,10544093348606899452
7756165975590850550,16930029952536992299,10544093348606899452
7012890543894144632,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
331984309358792606,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
13486176169006001669,6090239621436712187,10544093348606899452
15081731711207196305,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
1732549811763072822,10455019870197694939,10544093348606899452
16672720839312247764,10455019870197694939,10544093348606899452
764887691295699528,10455019870197694939,10544093348606899452
11979683553065763226,10455019870197694939,10544093348606899452
9450920300228830885,10455019870197694939,10544093348606899452
11225767054905661379,10455019870197694939,10544093348606899452
8111796080020959968,10455019870197694939,10544093348606899452
15723096522327673161,10455019870197694939,10544093348606899452
6923908749236737659,2895673712230076661,10544093348606899452
7539550672311481059,2895673712230076661,10544093348606899452
13796132138925352298,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
4542657917602968803,10455019870197694939,10544093348606899452
12348063962982189886,10455019870197694939,10544093348606899452
10810072177749064316,9830392252671326152,10544093348606899452
11791261727992804013,10455019870197694939,10544093348606899452
1176394296840691147,10455019870197694939,10544093348606899452
1789171987296655675,10455019870197694939,10544093348606899452
1666324993867549987,10455019870197694939,10544093348606899452
6043394425446649987,10455019870197694939,10544093348606899452
4492177091431783085,10455019870197694939,10544093348606899452
7416261414871156828,10455019870197694939,10544093348606899452
14061801099611247016,10455019870197694939,10544093348606899452
6386558571814139812,10455019870197694939,10544093348606899452
7870061488348202556,10455019870197694939,10544093348606899452
15850072831947222847,10455019870197694939,10544093348606899452
10048728976297167786,10455019870197694939,10544093348606899452
5485155387401659410,10455019870197694939,10544093348606899452
14187600009302267198,10455019870197694939,10544093348606899452
12502767105738143922,10455019870197694939,10544093348606899452
15845610109655666775,10455019870197694939,10544093348606899452
16201292054147872166,10455019870197694939,10544093348606899452
1132648370510648762,10455019870197694939,10544093348606899452
1201613216053036722,10455019870197694939,10544093348606899452
10405950548889068327,10455019870197694939,10544093348606899452
16650355657568151420,10455019870197694939,10544093348606899452
17670483014040129993,10455019870197694939,10544093348606899452
6357256727695667368,10455019870197694939,10544093348606899452
2396588774921547778,10455019870197694939,10544093348606899452
14378014471902213538,10455019870197694939,10544093348606899452
2250590306550476883,10455019870197694939,10544093348606899452
16041535862276158777,10455019870197694939,10544093348606899452
129688354661974644,10455019870197694939,10544093348606899452
9259717151475947604,10455019870197694939,10544093348606899452
6204272127240146619,10455019870197694939,10544093348606899452
4283820505139043876,10455019870197694939,10544093348606899452
13768448342846077322,10455019870197694939,10544093348606899452
9140426182404589614,10455019870197694939,10544093348606899452
18002797890941077808,10455019870197694939,10544093348606899452
15619964582981946228,10455019870197694939,10544093348606899452
13557096500860720382,10455019870197694939,10544093348606899452
650921516659913130,10455019870197694939,10544093348606899452
5091755451674611026,10455019870197694939,10544093348606899452
6347406602141533101,10455019870197694939,10544093348606899452
15892704746081468738,10455019870197694939,10544093348606899452
12111701267162161593,10455019870197694939,10544093348606899452
9793228402755214809,10455019870197694939,10544093348606899452
10926241781397907107,10455019870197694939,10544093348606899452
8758351438628185368,10455019870197694939,10544093348606899452
11384261015799086093,10455019870197694939,10544093348606899452
4008817497475530664,10455019870197694939,10544093348606899452
11638583953812526894,10455019870197694939,10544093348606899452
12238624695322347216,10455019870197694939,10544093348606899452
2957463251623325700,10455019870197694939,10544093348606899452
420371763544304318,10455019870197694939,10544093348606899452
4785158771161000509,2895673712230076661,10544093348606899452
17511530259416069635,5476262559016370556,10544093348606899452
7307076642531462323,5476262559016370556,10544093348606899452
16323475909799238401,5476262559016370556,10544093348606899452
17440038447144233101,2895673712230076661,10544093348606899452
4148825082730943204,2895673712230076661,10544093348606899452
8969325605644664714,2895673712230076661,10544093348606899452
5757200158357481625,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
18387798069379504967,16921699412670539341,10544093348606899452
12871397829193555540,10455019870197694939,10544093348606899452
1992378906726287468,2895673712230076661,10544093348606899452
12722679827041202961,10455019870197694939,10544093348606899452
12321566746345300062,10455019870197694939,10544093348606899452
3440262649003867337,10455019870197694939,10544093348606899452
17648388545147059624,10455019870197694939,10544093348606899452
9475794598360003684,10455019870197694939,10544093348606899452
1659402595694390919,10455019870197694939,10544093348606899452
12592892062954857473,10455019870197694939,10544093348606899452
9910548596635248194,10455019870197694939,10544093348606899452
8386258136056693273,10455019870197694939,10544093348606899452
5921162276782905435,10455019870197694939,10544093348606899452
6134333485094778318,10455019870197694939,10544093348606899452
7109024881703566989,10455019870197694939,10544093348606899452
10571221750419067083,10455019870197694939,10544093348606899452
5178173971250193967,10455019870197694939,10544093348606899452
677118213060452342,10455019870197694939,10544093348606899452
898938135347780348,10455019870197694939,10544093348606899452
16817209228930965580,10455019870197694939,10544093348606899452
9062166815198418479,10455019870197694939,10544093348606899452
9171557332190220135,10455019870197694939,10544093348606899452
15364732479777832755,10455019870197694939,10544093348606899452
862182324990437594,10455019870197694939,10544093348606899452
14849875824114634020,10455019870197694939,10544093348606899452
17314193279057858497,10455019870197694939,10544093348606899452
18081269332941217220,10455019870197694939,10544093348606899452
6468209933230540852,10455019870197694939,10544093348606899452
9362641307203639266,10455019870197694939,10544093348606899452
13214793987424171268,10455019870197694939,10544093348606899452
6902890389803574416,10455019870197694939,10544093348606899452
15332773283777326217,10455019870197694939,10544093348606899452
2250769381335537600,10455019870197694939,10544093348606899452
18141409579948628,10455019870197694939,10544093348606899452
8460719174976979847,10455019870197694939,10544093348606899452
10224950069443405821,10455019870197694939,10544093348606899452
12322599721857048812,10455019870197694939,10544093348606899452
16913008430079199619,10455019870197694939,10544093348606899452
1708822169214776646,10455019870197694939,10544093348606899452
9724657615066964294,10455019870197694939,10544093348606899452
1296639655212312100,10455019870197694939,10544093348606899452
5583454490047881125,10455019870197694939,10544093348606899452
8512352223234063184,10455019870197694939,10544093348606899452
11249925781646184606,10455019870197694939,10544093348606899452
1460179869480423282,10455019870197694939,10544093348606899452
1327152673650944229,10455019870197694939,10544093348606899452
4840889437411978925,10455019870197694939,10544093348606899452
3284958925622452429,10455019870197694939,10544093348606899452
860421828737161643,10455019870197694939,10544093348606899452
8522266205889194366,10455019870197694939,10544093348606899452
6298135774890046437,10455019870197694939,10544093348606899452
11248144627921979281,10455019870197694939,10544093348606899452
2743289286820284377,10455019870197694939,10544093348606899452
17472319372950912201,10455019870197694939,10544093348606899452
8249154299888636149,10455019870197694939,10544093348606899452
13814406327175731783,10455019870197694939,10544093348606899452
7829334742243971980,10455019870197694939,10544093348606899452
10925040279691061635,10455019870197694939,10544093348606899452
1370968853545217344,10455019870197694939,10544093348606899452
12253626068211410114,10455019870197694939,10544093348606899452
9937543605683610562,10455019870197694939,10544093348606899452
17504783258371813975,16105151437700256331,10544093348606899452
3199643135679085460,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
9322457352501241831,15231729250800187185,10544093348606899452
14901965170802536490,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
2726136658783767838,10455019870197694939,10544093348606899452
11902131190383759615,10455019870197694939,10544093348606899452
1894633560802099807,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
15329388014862372230,8370801308933448301,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
4520718689311398696,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
5570652093523366856,2895673712230076661,10544093348606899452
12631911959215056247,2895673712230076661,10544093348606899452
10864379557254333522,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17825395836704801801,9830392252671326152,10544093348606899452
736550709537604690,10455019870197694939,10544093348606899452
6693437181430104194,2895673712230076661,10544093348606899452
2562971267052831612,15231729250800187185,10544093348606899452
3964772265159991800,15231729250800187185,10544093348606899452
9060704281628798832,15231729250800187185,10544093348606899452
8777489946682843580,15231729250800187185,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
9453237671311182268,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17613487251596143563,2895673712230076661,10544093348606899452
13021149169211617243,10455019870197694939,10544093348606899452
7371729469110517711,10455019870197694939,10544093348606899452
13198911302075010478,10455019870197694939,10544093348606899452
3433653194038972249,10455019870197694939,10544093348606899452
6755285445429450644,10455019870197694939,10544093348606899452
9045529478802940039,10455019870197694939,10544093348606899452
18014920976864850939,10455019870197694939,10544093348606899452
16325726886295349230,10455019870197694939,10544093348606899452
422432112717022517,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
12378719501260512006,10455019870197694939,10544093348606899452
16438762263401878368,10455019870197694939,10544093348606899452
416300095849800811,10455019870197694939,10544093348606899452
8251677384511176594,10455019870197694939,10544093348606899452
12220249007372921396,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
9764882879738873845,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
2891711963264587734,10455019870197694939,10544093348606899452
12973414072441145528,10455019870197694939,10544093348606899452
12982142761136652174,10455019870197694939,10544093348606899452
14192315018964174112,16105151437700256331,10544093348606899452
1862208535885693504,16105151437700256331,10544093348606899452
1558083408196966292,16105151437700256331,10544093348606899452
15207264916078917978,16105151437700256331,10544093348606899452
14568737632604520956,16105151437700256331,10544093348606899452
16650355657568151420,16105151437700256331,10544093348606899452
12560024273004296054,10455019870197694939,10544093348606899452
17494838228686230881,10455019870197694939,10544093348606899452
9060704281628798832,10455019870197694939,10544093348606899452
8963957381217680808,695990658527725507,10544093348606899452
17380538220349720672,695990658527725507,10544093348606899452
11507631349522522630,695990658527725507,10544093348606899452
453715448494263209,695990658527725507,10544093348606899452
2122542991215577436,695990658527725507,10544093348606899452
2498898930214670316,695990658527725507,10544093348606899452
15962996693654118030,695990658527725507,10544093348606899452
2669644403996936532,695990658527725507,10544093348606899452
8661104285927263663,695990658527725507,10544093348606899452
9031343958871113507,695990658527725507,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17825395836704801801,2895673712230076661,10544093348606899452
13692603696477006734,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
15690003947915759915,2895673712230076661,10544093348606899452
16723944353929902752,10455019870197694939,10544093348606899452
6448062139875181490,2895673712230076661,10544093348606899452
4896840683946665965,2895673712230076661,10544093348606899452
14775382604707188241,2895673712230076661,10544093348606899452
16991542675389063792,2895673712230076661,10544093348606899452
3576879814682474400,2895673712230076661,10544093348606899452
17363704237521996661,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
619876865621347367,2895673712230076661,10544093348606899452
8997940678019545055,10455019870197694939,10544093348606899452
11140442090157295915,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17486758059096832962,2895673712230076661,10544093348606899452
10755796631254795647,2895673712230076661,10544093348606899452
6573344460135748490,10455019870197694939,10544093348606899452
3577784879691665615,10455019870197694939,10544093348606899452
12071054185930951853,10455019870197694939,10544093348606899452
15580017049695221071,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
3042597850460373016,10455019870197694939,10544093348606899452
14512330721930178439,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
13093756482619285280,15231729250800187185,10544093348606899452
12131740486722644695,15231729250800187185,10544093348606899452
3979132637022084727,10455019870197694939,10544093348606899452
2667090048040835599,10455019870197694939,10544093348606899452
2824720300051053495,10455019870197694939,10544093348606899452
8606489309476049238,10455019870197694939,10544093348606899452
3960870449087397112,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
6034809085865135288,10455019870197694939,10544093348606899452
15013518513976561312,2895673712230076661,10544093348606899452
6331817183638576411,2895673712230076661,10544093348606899452
5315254060719548855,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
14962694557653361848,2895673712230076661,10544093348606899452
10238283989174489496,2895673712230076661,10544093348606899452
5670082437569759454,2895673712230076661,10544093348606899452
9651786073053664479,2895673712230076661,10544093348606899452
8896982698149210544,10455019870197694939,10544093348606899452
13844752907524934835,10455019870197694939,10544093348606899452
17900652559486642022,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17900652559486642022,10455019870197694939,10544093348606899452
1960893228479790114,9830392252671326152,10544093348606899452
4100298947798588385,2895673712230076661,10544093348606899452
2725307539432479818,10455019870197694939,10544093348606899452
12646542261699487320,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
16843108939690609433,10584342075121691341,10544093348606899452
859687691788779148,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
1603603669233796107,15231729250800187185,10544093348606899452
1308569690616973252,15231729250800187185,10544093348606899452
4711045373666315113,15231729250800187185,10544093348606899452
6764692691687915453,15231729250800187185,10544093348606899452
5975436816532621500,16930029952536992299,10544093348606899452
12871397829193555540,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
4447857716569984137,10455019870197694939,10544093348606899452
3799296738207366100,10455019870197694939,10544093348606899452
9740237542039789682,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
17971027137939586680,10455019870197694939,10544093348606899452
13507967689284015580,10455019870197694939,10544093348606899452
13875442264559415057,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
7086003806559990044,15231729250800187185,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
656912420679132972,2895673712230076661,10544093348606899452
13006444138498119920,2895673712230076661,10544093348606899452
6835120958278831606,10455019870197694939,10544093348606899452
7276592442547726550,2895673712230076661,10544093348606899452
15970137105934341227,2895673712230076661,10544093348606899452
7374722751094735330,2895673712230076661,10544093348606899452
557415823744934229,2895673712230076661,10544093348606899452
9257417401026763553,10455019870197694939,10544093348606899452
10490784822788809752,10455019870197694939,10544093348606899452
2966403555908827791,10455019870197694939,10544093348606899452
17092628562367675395,10455019870197694939,10544093348606899452
1302096902760625252,2895673712230076661,10544093348606899452
8098598981648438430,2895673712230076661,10544093348606899452
16041677925140748977,2895673712230076661,10544093348606899452
3807383730462732340,2895673712230076661,10544093348606899452
12165886602847658762,2895673712230076661,10544093348606899452
2082653976296957971,2895673712230076661,10544093348606899452
1635715776707400759,10455019870197694939,10544093348606899452
18206150071912593921,10455019870197694939,10544093348606899452
4630748509975033354,2895673712230076661,10544093348606899452
7908096460737325053,10455019870197694939,10544093348606899452
7020452096997793430,2895673712230076661,10544093348606899452
2166826090328837581,10455019870197694939,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
11701507794988831951,10455019870197694939,10544093348606899452
17435796929166008196,6090239621436712187,10544093348606899452
15228374936820085641,10455019870197694939,10544093348606899452
14444232720114675212,16930029952536992299,10544093348606899452
10165957959453083544,695990658527725507,10544093348606899452
7532689489167068622,2895673712230076661,10544093348606899452
10328504687257018165,2895673712230076661,10544093348606899452
10672571317156562080,16930029952536992299,10544093348606899452
3611792013360777121,10455019870197694939,10544093348606899452
15580017049695221071,2758959701564401332,10544093348606899452
13507967689284015580,16924460286994463218,10544093348606899452
15580017049695221071,2758959701564401332,10544093348606899452
12982142761136652174,13678507267593093508,10544093348606899452
15580017049695221071,2758959701564401332,10544093348606899452
12982142761136652174,13678507267593093508,10544093348606899452
15580017049695221071,2758959701564401332,10544093348606899452
15580017049695221071,2758959701564401332,10544093348606899452
13486176169006001669,9579454229185045350,10544093348606899452
3979132637022084727,10985377357781584190,10544093348606899452
16723944353929902752,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
17435796929166008196,9579454229185045350,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
5477909682866619806,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
17278879169855309482,10985377357781584190,10544093348606899452
17494838228686230881,10985377357781584190,10544093348606899452
12131740486722644695,3713413236104993759,10544093348606899452
2257571380151478362,10985377357781584190,10544093348606899452
12982142761136652174,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
3199643135679085460,15739912640271044466,10544093348606899452
7275075972075799618,15739912640271044466,10544093348606899452
396190159506034866,15739912640271044466,10544093348606899452
9134255643229113760,15739912640271044466,10544093348606899452
15329388014862372230,2872716219857950051,10544093348606899452
9453237671311182268,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
12378719501260512006,10985377357781584190,10544093348606899452
15081731711207196305,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
2726136658783767838,10985377357781584190,10544093348606899452
17613487251596143563,15739912640271044466,10544093348606899452
7276592442547726550,15739912640271044466,10544093348606899452
15970137105934341227,15739912640271044466,10544093348606899452
1960893228479790114,9662598819096732100,10544093348606899452
8963957381217680808,17872086049067436789,10544093348606899452
17380538220349720672,17872086049067436789,10544093348606899452
11507631349522522630,17872086049067436789,10544093348606899452
453715448494263209,17872086049067436789,10544093348606899452
2122542991215577436,17872086049067436789,10544093348606899452
2498898930214670316,17872086049067436789,10544093348606899452
15962996693654118030,17872086049067436789,10544093348606899452
2669644403996936532,17872086049067436789,10544093348606899452
8661104285927263663,17872086049067436789,10544093348606899452
9031343958871113507,17872086049067436789,10544093348606899452
9515277343137846399,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
1428361127737304386,10985377357781584190,10544093348606899452
12871397829193555540,10985377357781584190,10544093348606899452
4785158771161000509,15739912640271044466,10544093348606899452
2562971267052831612,3713413236104993759,10544093348606899452
3964772265159991800,3713413236104993759,10544093348606899452
9060704281628798832,3713413236104993759,10544093348606899452
8777489946682843580,3713413236104993759,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
17825395836704801801,9662598819096732100,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
10328504687257018165,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
17486758059096832962,15739912640271044466,10544093348606899452
10755796631254795647,15739912640271044466,10544093348606899452
1635715776707400759,10985377357781584190,10544093348606899452
14611255645329994662,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
2891711963264587734,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
8896982698149210544,10985377357781584190,10544093348606899452
13844752907524934835,10985377357781584190,10544093348606899452
17900652559486642022,10985377357781584190,10544093348606899452
14444232720114675212,18323317684927088897,10544093348606899452
7020452096997793430,15739912640271044466,10544093348606899452
17900652559486642022,10985377357781584190,10544093348606899452
2725307539432479818,10985377357781584190,10544093348606899452
12646542261699487320,10985377357781584190,10544093348606899452
736550709537604690,10985377357781584190,10544093348606899452
7908096460737325053,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
15688915927684236333,15739912640271044466,10544093348606899452
9322457352501241831,3713413236104993759,10544093348606899452
13875442264559415057,18323317684927088897,10544093348606899452
557415823744934229,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
4630748509975033354,15739912640271044466,10544093348606899452
11979683553065763226,1580609090767103801,10544093348606899452
10205216295611986294,1580609090767103801,10544093348606899452
13507967689284015580,6251228626058487559,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
3042597850460373016,10985377357781584190,10544093348606899452
14512330721930178439,10985377357781584190,10544093348606899452
14901965170802536490,10985377357781584190,10544093348606899452
1302096902760625252,15739912640271044466,10544093348606899452
8098598981648438430,15739912640271044466,10544093348606899452
16041677925140748977,15739912640271044466,10544093348606899452
3807383730462732340,15739912640271044466,10544093348606899452
12165886602847658762,15739912640271044466,10544093348606899452
2082653976296957971,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
656912420679132972,15739912640271044466,10544093348606899452
13006444138498119920,15739912640271044466,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
858346235876679800,10985377357781584190,10544093348606899452
7532689489167068622,15739912640271044466,10544093348606899452
11902131190383759615,10985377357781584190,10544093348606899452
2667090048040835599,10985377357781584190,10544093348606899452
9764882879738873845,15739912640271044466,10544093348606899452
16883318373090456088,10985377357781584190,10544093348606899452
12560024273004296054,10985377357781584190,10544093348606899452
17440038447144233101,15739912640271044466,10544093348606899452
4148825082730943204,15739912640271044466,10544093348606899452
8969325605644664714,15739912640271044466,10544093348606899452
5757200158357481625,15739912640271044466,10544093348606899452
9257417401026763553,10985377357781584190,10544093348606899452
10490784822788809752,10985377357781584190,10544093348606899452
2966403555908827791,10985377357781584190,10544093348606899452
10672571317156562080,18323317684927088897,10544093348606899452
3611792013360777121,10985377357781584190,10544093348606899452
7464369729100719299,10985377357781584190,10544093348606899452
13206403836704393077,10985377357781584190,10544093348606899452
14860954959291062516,18323317684927088897,10544093348606899452
12599922088271719494,15739912640271044466,10544093348606899452
2570072774541038039,15739912640271044466,10544093348606899452
1789171987296655675,10985377357781584190,10544093348606899452
1666324993867549987,10985377357781584190,10544093348606899452
6043394425446649987,10985377357781584190,10544093348606899452
4492177091431783085,10985377357781584190,10544093348606899452
7416261414871156828,10985377357781584190,10544093348606899452
14061801099611247016,10985377357781584190,10544093348606899452
6386558571814139812,10985377357781584190,10544093348606899452
7870061488348202556,10985377357781584190,10544093348606899452
15850072831947222847,10985377357781584190,10544093348606899452
10048728976297167786,10985377357781584190,10544093348606899452
5485155387401659410,10985377357781584190,10544093348606899452
14187600009302267198,10985377357781584190,10544093348606899452
12502767105738143922,10985377357781584190,10544093348606899452
15845610109655666775,10985377357781584190,10544093348606899452
16201292054147872166,10985377357781584190,10544093348606899452
1132648370510648762,10985377357781584190,10544093348606899452
1201613216053036722,10985377357781584190,10544093348606899452
10405950548889068327,10985377357781584190,10544093348606899452
16650355657568151420,10985377357781584190,10544093348606899452
17670483014040129993,10985377357781584190,10544093348606899452
6357256727695667368,10985377357781584190,10544093348606899452
2396588774921547778,10985377357781584190,10544093348606899452
14378014471902213538,10985377357781584190,10544093348606899452
2250590306550476883,10985377357781584190,10544093348606899452
