npi,tin_id
1619474624,11749307475068696396
1689601130,12502606965104831020
1790886091,3240111269914947996
1083766588,10117355268951081220
1285828939,2724108645414781852
1043546229,7007591778569322077
1235535204,752176669588795919
1396766424,13201885998751944808
1649347659,11189672981559754141
1962472183,1758818918428685351
1619900172,3252305423653076321
1487261913,9353012577964550997
1598130239,9353012577964550997
1528195724,9450143416248103078
1285078444,9450143416248103078
1104819259,5318244533800145346
1104819259,6605783401308349147
1518523810,8811799764561049076
1366434425,16405488140751380290
1821605502,15641293920775753316
1417543034,4679910144946004620
1538609904,1862726061660113148
1053902957,10887794058232330947
1760057319,3608833447828093180
1619191491,11865838816972816159
1790821197,1306417322499729027
1306847462,1306417322499729027
1063558070,1306417322499729027
1750373635,10208150465284902600
1508818618,8496156551162323664
1528195724,9450143416248103078
1285078444,9450143416248103078
1861177719,5025839347811596508
1629796305,16945089590809840649
1003805540,12431377642160068682
1013503598,12431377642160068682
1962884866,12431377642160068682
1235174699,3299885128521838620
1891175758,3989153604042286331
1821547969,3989153604042286331
1982381018,3989153604042286331
1912334525,6845785534963884966
1689772477,9320846776511605725
1306914593,17265338530417962571
1932622131,16654777622111000586
1760909444,2323836450095901761
1083096614,17644883212335382040
1437198819,15348899886738893614
1639409295,16164153046376707148
1588909279,18061565631862908280
1053740241,4045060864585930790
1124418058,9541014197292179872
1023322757,11332709643424797855
1033481494,18398232190086627348
1689956831,18398232190086627348
1861837015,18398232190086627348
1033400023,18398232190086627348
1760423719,18398232190086627348
1942693759,16520165842530555327
1255766283,2562922081814520410
1508096496,8763302576734453053
1316253875,9930150342101775059
1477764116,5506100182673531536
1417998899,8517823541169252251
1689758823,13131523535980393040
1952416943,4827956331294738310
1316253875,9930150342101775059
1962569483,364525734911997512
1780694638,163056973138231808
1932358447,5670125740952773227
1558569657,16055974171299953537
1841529674,6048984501175927600
1275633950,15807059118029773329
1942359609,7683812616102550315
1073674446,18253326967629206178
1770763864,5540187837041143171
1508967076,6818119984819738903
1154542876,8046161077827372145
1710118674,12234663663944508715
1619029550,17027517715574813762
1851518179,13705239397674030665
1649609272,18200599590176738767
1972677326,16352495448522735279
1750357406,5224533295657417003
1194872119,12759929036129583564
1003981903,13682657724306422527
1942356449,7550595426533090571
1316368376,4913468220856339979
1124410493,4913468220856339979
1134328040,14082309841302335802
1720286008,8191736809410677945
1407907884,4545996249850553081
1689863623,11436653323317878508
1750453510,17645771991050724558
1952533929,358750311883379691
1427182401,18023295830673214704
1770020018,12653457479152300654
1629042718,13599072081273472496
1346511243,13599072081273472496
1609821990,17561732797207540262
1841651197,17561732797207540262
1316213143,17561732797207540262
1659482792,17561732797207540262
1992794770,15005267638663384050
1316213143,15005267638663384050
1316213143,1582720821280233307
1407845282,13625697833635804890
1558500462,1268237165236260702
1184718223,7613378362804969113
1770020018,12653457479152300654
1013997691,587948139592757996
1164824157,587948139592757996
1346381811,1684379951388742701
1497835839,8769428510595555182
1194027789,8769428510595555182
1407802416,7610449288997744408
1770020018,12653457479152300654
1134191125,11903554787830232657
1821235359,783855761699627993
1215919931,18164651370850893714
1881676591,18164651370850893714
1760653679,18164651370850893714
1184606865,18164651370850893714
1568445898,18164651370850893714
1013318955,18164651370850893714
1740262450,18164651370850893714
1306514310,4853207152627851825
1295711661,17562142890681723761
1538110846,4422416865516309436
1598216921,84470998919120720
1932548278,12244636592700986558
1427486471,11649353676201493506
1215661780,16544308670298575538
1669846259,3253053094265493222
1508821646,11367517166710677816
1245592419,1141181621028526940
1932917978,17457556133879792367
1316017536,2043036329107607712
1407804669,10215457509377850181
1588706279,4513212256725258823
1679841555,9445187880876686884
1457361040,6769245892704063872
1730956913,6769245892704063872
1538701776,14965820112216271206
1316976269,18006034341778063876
1881669398,14174409303401834675
1184266561,12688884347953583938
1912179870,7070876945499531116
1669463493,16247571838900377404
1457407223,7081065054530596152
1093832198,8962363086857343480
1740337286,9264965847104422171
1952695884,12764624655616051478
1174698385,4650105866983184953
1194372151,3945327064516319309
1316342819,12152861558805604222
1710177787,5410770423231639047
1053474635,11035385715493292782
1619375912,7951326819721354541
1861667784,3884507157662104071
1013974013,875255940261494445
1417485541,7980636456004120434
1578707162,3216482256206469078
1497151666,14047966268975902792
1861036451,9292000266612332612
1427546365,3335660684146409720
1881891885,9190310988339850070
1538405378,9014930566611504887
1588698591,6171821030754323871
1275871154,10312048145631432176
1215276415,12538635067723786167
1982693891,6627142971760119245
1144956038,4595423865978308672
1629082177,7475116602403423937
1699964494,3148746969584828073
1588831895,3516129743931178730
1649626391,14372232666974062016
1619143500,14372232666974062016
1891992194,2803850028832402411
1881891885,4833540629391891638
1902870884,231071342932050021
1790945160,14802689418266600485
1083799043,17661685341791828090
1578112942,6182571128603889812
1205215373,147832903675918803
1003161381,1729784575930893780
1508816042,15331982759672758007
1285614834,482221472372110278
1679765630,5691515842783475420
1659386548,4609934519303513523
1073121489,12643710246673728308
1063493492,12356850086646541070
1043406416,14140269125827978043
1093055956,15299453893368738672
1487856076,5314348886955566830
1720179047,1477773234748391215
1144497256,8342315565369315091
1942508379,8336538890095377059
1033853353,3666470937428368379
1053346692,4930068705050130471
1871720086,13311050410673978663
1093253700,15714855292299985780
1619419082,15966633928285082111
1114927282,837780840832497596
1922284793,11028100462126632831
1295930949,11028100462126632831
1912999095,11028100462126632831
1952307530,10170737826545467655
1457957110,10170737826545467655
1376942094,13475115913868490529
1821280959,15593860622776476001
1568488450,602257184955025291
1467927483,7711589632850453388
1487261913,9353012577964550997
1598130239,9353012577964550997
1710993134,871123167859911273
1992740302,871123167859911273
1659383644,14279169901786314259
1073610267,10506992678004218867
1740603919,10382301506605053037
1174552350,12914850992564776927
1033861349,1219787056548446006
1770020018,12653457479152300654
1457874554,4238042844156042614
1770560195,7937200709030722969
1326286998,3960332801655746424
1528090131,16880637999376378619
1427041268,1010064825020626103
1801023189,11598774222256590463
1669049995,2534801963310530589
1699721985,10134497523346750825
1407385834,15310959569003428250
1629712526,5176084597903817611
1437274909,17491059258796415854
1326708264,3650929388398972781
1932811742,15633895419193386771
1295853927,15767657851197286112
1033871785,11956329052710201512
1992195333,6303206112197358655
1104910777,9001105091361052831
1114263449,1569026877007604220
1730765496,13194720763996204357
1841536174,4451628752322492976
1821019779,4451628752322492976
1902024292,14942604648747788433
1770020018,12653457479152300654
1679138879,541027552665322263
1386899813,5581043456402738762
1114936515,12345535252908725603
1952785156,9804508474307517920
1598153827,7360723884890138672
1194784983,7360723884890138672
1225227259,8227296557923091019
1326123688,13877078901639941060
1821535378,11314369557063615813
1740933464,13848712467369755197
1639675077,5480426827379079511
1891884938,1713253677352644236
1962536607,1159959892000162534
1184800260,6807386008084201365
1316003429,14075877543611700948
1598850281,4809812461726465546
1487982278,11329910945771038166
1831198217,4681440363294907558
1063635456,9259682649457687012
1427383645,2133390679360891306
1285718148,4341206605082363430
1821235359,3095296810767578977
1083845721,8819619708567192351
1114175627,9145733618785922821
1972935070,9145733618785922821
1891861175,12745794760045354076
1134261365,11824852612960103207
1952517013,4313580980923954602
1972835809,16625537020621303209
1124177456,16625537020621303209
1689116956,7499747627482998646
1033861349,1219787056548446006
1942506415,11598774222256590463
1477790152,11598774222256590463
1053902957,6498540690184825889
1922115559,9510901959411402182
1285877696,10924448139558603186
1831337856,10924448139558603186
1053823401,10924448139558603186
1306991583,17154342465183162472
1891001699,17154342465183162472
1548410749,5685160100606904122
1851333454,5685160100606904122
1104819259,6605783401308349147
1295787919,10133025932267548948
1942605373,10133025932267548948
1073049441,9894639696994960552
1528341294,18392998007307140128
1043087786,2104349683203053302
1821865569,9588037852333213739
1790273563,6014318214536326572
1316639321,8021311452681600609
1871035055,16294768446347825170
1184240046,6783568127947174986
1295043297,10292108933576856945
1164996070,7000770378980457676
1730780370,12100776870431651836
1285940726,9780852416828485982
1831488675,11671115032883490893
1558577650,9536769189077196155
1558516856,9536769189077196155
1275009284,9536769189077196155
1083828917,9536769189077196155
1942567268,7277735572508529198
1699974352,1119079603480774957
1942747977,7892770027468726454
1619985082,6518748455008683607
1548316011,5719950728415943703
1417204033,2535044968131739534
1497743728,3116439450225341578
1265267991,2576684974315149443
1568121713,16968132642689090093
1619034394,13372025437380460557
1689984247,1928532556643967886
1770893331,1928532556643967886
1720117047,1928532556643967886
1053913525,14118180273196979238
1134716640,17149261634971443148
1548410749,5685160100606904122
1851333454,5685160100606904122
1790731008,2083381284707244639
1174721336,9205009134216798077
1366509473,8313092506346955650
1336205582,8313092506346955650
1396064028,8313092506346955650
1881799427,8313092506346955650
1750600482,8313092506346955650
1417013830,8313092506346955650
1831418565,8313092506346955650
1033275284,8313092506346955650
1770750226,8313092506346955650
1982761094,8313092506346955650
1548205909,8313092506346955650
1013952480,7955494814639264027
1861448797,7363974035372434130
1407802416,7610449288997744408
1659506475,5004516092392597804
1407802804,10877957239003621974
1447365408,15502563961554253340
1518270602,15037325174164929057
1205153897,15037325174164929057
1699010207,11583509529512121113
1003226879,12634722070310984443
1265618045,7938167296673083771
1629398433,12653457479152300654
1770816506,12653457479152300654
1285964783,12653457479152300654
1770020018,12653457479152300654
1467993972,5950072260447477045
1538514534,7414894447866423764
1154835114,9073682442972862826
1326461484,622092679695027978
1427270743,3458024986555151512
1457874554,1765039549697316228
1336559921,13583015137065991147
1992345821,985755843584411518
1528538402,1711025616572145809
1164593224,16386704602061333294
1609245356,16661189512737201272
1912433020,3694596365466082962
1023406287,6771565915135136437
1346437688,12122476406752250019
1609282540,12559113057614526717
1740555085,7437435019755218214
1912403437,12731850787643239051
1801035407,304217080968231395
1356529424,1614888090554601074
1790815124,4026989475226545155
1952426280,18387231749900724420
1891342457,3860730650259785512
1619143294,8216682276568120757
1588190516,2224969919479024863
1154502839,3859657723357213320
1861756645,371102562355429175
1104098367,371102562355429175
1043364482,3385183106956174982
1386701092,5451392372409837868
1114077229,10659354949834766051
1225332885,17931696625451547814
1053455907,1298890997577674323
1609825413,15985369108258909243
1427376516,12700811849257121053
1760481733,13963388731505698723
1295835494,13963388731505698723
1023371408,2663027710745863300
1588937916,2663027710745863300
1972551646,6714661973575987768
